Date,KO,^NDX
2018-11-05,44.9012451171875,6937.08984375
2018-11-06,45.28856658935547,6988.85009765625
2018-11-07,45.52832794189453,7203.1298828125
2018-11-08,45.4914436340332,7158.58984375
2018-11-09,45.814205169677734,7039.14990234375
2018-11-12,45.98942184448242,6829.10009765625
2018-11-13,45.98019790649414,6830.91015625
2018-11-14,45.887977600097656,6769.8701171875
2018-11-15,45.869544982910156,6890.4501953125
2018-11-16,46.26607894897461,6867.02001953125
2018-11-19,46.57961654663086,6642.919921875
2018-11-20,45.53755569458008,6526.9599609375
2018-11-21,44.93812942504883,6575.66015625
2018-11-23,45.205562591552734,6527.35009765625
2018-11-26,45.06723403930664,6678.33984375
2018-11-27,45.52832794189453,6701.0400390625
2018-11-28,45.84186935424805,6913.330078125
2018-11-29,45.52585220336914,6892.39990234375
2018-11-30,46.84571075439453,6949.009765625
2018-12-03,46.1857795715332,7062.1298828125
2018-12-04,46.08353805541992,6795.2099609375
2018-12-06,45.897640228271484,6838.85009765625
2018-12-07,45.62809753417969,6613.27978515625
2018-12-10,45.767513275146484,6682.740234375
2018-12-11,46.046363830566406,6704.240234375
2018-12-12,45.748924255371094,6763.9599609375
2018-12-13,45.98129653930664,6767.97021484375
2018-12-14,45.8604621887207,6594.9599609375
2018-12-17,44.92169189453125,6448.39013671875
2018-12-18,44.91239547729492,6491.52001953125
2018-12-19,44.52201461791992,6342.97021484375
2018-12-20,44.187400817871094,6243.18994140625
2018-12-21,44.21528625488281,6046.56005859375
2018-12-24,42.71882247924805,5899.35009765625
2018-12-26,43.62971496582031,6262.77001953125
2018-12-27,44.17810821533203,6288.2998046875
2018-12-28,43.871376037597656,6285.27001953125
2018-12-31,44.01080322265625,6329.97021484375
2019-01-02,43.620418548583984,6360.8701171875
2019-01-03,43.350868225097656,6147.1298828125
2019-01-04,44.21528625488281,6422.669921875
2019-01-07,43.639007568359375,6488.25
2019-01-08,44.131629943847656,6551.85009765625
